koi_period,koi_depth,koi_duration,koi_ror,koi_teq,koi_insol,label
0.706423768,46.1,1.0597,0.006706,2845.0,15425.08,0
25.9534494,528.9,6.001,0.021938,554.0,22.3,0
3.49550335,60.9,3.799,0.007058,1081.0,322.8,0
25.95193721,399170.0,15.9897,0.653253,904.0,157.59,0
31.024310431,96480.0,7.63621,0.490678,783.0,88.89,0
0.634131057,27.1,2.851,0.004806,2488.0,9062.53,0
1.992098705,69414.0,4.03833,0.466485,1435.0,1006.31,0
1.78752921,62.9,5.315,0.007309,3868.0,52997.01,0
1.77555333,83.5,14.41,0.010126,1786.0,2402.56,0
5.462689263,4184.6,3.2605,0.373854,1024.0,260.14,0
3.58966681,421.3,18.534,0.22878,2410.0,7969.78,0
1.37347867,289.9,12.62,0.022179,2505.0,9313.26,0
1.00960235,31.9,7.847,0.007366,2885.0,16358.66,0
1.060996585,41142.0,2.6494,0.441483,1968.0,3542.31,0
2.735152701,283.3,0.1046,0.019633,1679.0,1875.08,0
9.459993213,237600.0,5.3012,0.573221,766.0,81.31,0
1.208524388,4759.6,1.8478,0.34891,1286.0,647.48,0
3.79187443,230740.0,3.5521,0.601527,1004.0,240.31,0
17.844323157,222360.0,5.07999,0.559159,874.0,138.25,0
34.6506368,502.5,10.287,0.027019,1191.0,476.15,0
12.643303542,236720.0,5.48853,0.569347,443.0,9.07,0
1.36293943,54.4,10.32,0.136014,2630.0,11346.02,0
185.103836,581.4,4.19,0.021516,670.0,47.72,0
1.267693801,333640.0,3.57993,0.617872,1606.0,1572.85,0
7.002865192,349700.0,5.90232,0.565488,1197.0,486.09,0
0.85450941,13.7,3.723,0.003442,1928.0,3269.09,0
30.130130001,280750.0,13.4919,0.569395,753.0,76.07,0
9.12208711,58790.0,4.62417,0.464111,904.0,157.73,0
366.71923,246.4,9.8,0.014984,383.0,5.09,0
6.373454978,6084.6,3.9377,0.376799,1169.0,441.1,0
1.075577069,140580.0,4.11779,0.49952,2094.0,4551.51,0
0.811390968,139.9,1.0114,0.010813,5043.0,153237.23,0
14.6494599,221.0,2.883,0.013335,574.0,25.65,0
321.00742,307.1,13.01,0.016903,351.0,3.59,0
27.81892382,238220.0,8.3777,0.500443,610.0,32.75,0
8.467706136,77324.0,4.05376,0.477765,844.0,120.02,0
24.70361995,217540.0,6.9719,0.424455,464.0,10.99,0
5.1348689,115.8,48.69,0.147908,1040.0,276.25,0
5.251918489,296480.0,5.59653,0.513326,1060.0,299.43,0
3.62944008,130080.0,5.94104,0.335823,1351.0,787.91,0
43.263305017,359090.0,10.0915,0.626615,505.0,15.38,0
6.042029838,132860.0,8.0666,0.373543,729.0,66.7,0
2.892087553,71631.0,3.16757,0.471271,1225.0,531.42,0
5.40597608,461.0,2.79,0.018956,2818.0,14885.1,0
0.510804497,42.7,2.539,0.006638,3622.0,40925.32,0
0.645850521,54.9,1.2082,0.006914,1941.0,3366.81,0
18.84497113,4143.4,4.9442,0.070473,552.0,21.89,0
14.759477667,357470.0,9.7746,0.630297,862.0,130.69,0
10.476258265,120210.0,7.77203,0.322717,1077.0,318.44,0
1.588298157,165030.0,4.37027,0.524793,2773.0,13941.82,0
1.58826263,78.9,2.655,0.00794,862.0,130.67,0
3.909314318,97123.0,5.36124,0.340794,1364.0,819.78,0
0.79708975,19.3,3.301,0.004151,2262.0,6174.2,0
8.5412411,298.8,3.654,0.017495,767.0,81.55,0
1.013922622,34957.0,1.6393,0.452671,1392.0,883.9,0
17.918743061,118360.0,4.36387,0.319873,942.0,186.0,0
2.287515702,358580.0,10.0879,0.571184,1801.0,2484.21,0
659.2907,338.1,22.106,0.023224,322.0,2.53,0
24.847087207,317670.0,7.28274,0.561719,569.0,24.75,0
20.867855659,82601.0,5.73122,0.482449,716.0,62.09,0
3.401949837,2477.0,16.5797,0.060438,2076.0,4391.35,0
2.252822538,269850.0,3.41062,0.554622,1462.0,1078.82,0
2.25284817,60.0,3.069,0.051553,1940.0,3351.24,0
5.39525573,104240.0,7.8377,0.498842,1992.0,3721.55,0
0.939740093,106.5,3.682,0.00954,7200.0,635197.09,0
265.299451,4946.0,4.563,0.075359,270.0,1.25,0
265.310499,1530.0,4.013,0.043088,296.0,1.81,0
35.4261827,317.6,4.393,0.039437,2217.0,5712.61,0
8.460438928,76413.0,4.73492,0.47764,804.0,98.6,0
4.318726936,59429.0,2.67349,0.297295,1091.0,334.31,0
76.45315813,9662.2,5.1822,0.388134,291.0,1.7,0
7.698431197,42549.0,5.43677,0.446583,878.0,140.16,0
0.504296702,5995.4,1.4145,0.388885,2694.0,12445.73,0
5.194256813,38851.0,7.25775,0.183373,1546.0,1349.96,0
61.42252657,337540.0,3.76585,0.612716,326.0,2.66,0
9.761172507,205870.0,11.4007,0.427376,1325.0,729.48,0
1.061008464,408770.0,2.8029,0.657162,1002.0,238.59,0
5.8957069,129.7,56.84,0.317724,1002.0,238.37,0
1.039370613,743.6,1.0713,0.036768,3320.0,28690.6,0
2.31169425,38.4,8.689,0.006,3178.0,24113.62,0
2.072177815,293720.0,4.54864,0.593703,1204.0,495.23,0
3.34328534,166.8,27.29,0.221012,2094.0,4535.97,0
0.905678252,70.4,1.249,0.007834,1901.0,3074.42,0
0.905672916,110.4,1.0,0.009434,1468.0,1096.04,0
0.790046373,149300.0,4.9939,0.388484,2541.0,9873.85,0
1.804591904,137300.0,3.85009,0.488817,1923.0,3221.97,0
1.14073528,13.5,2.394,0.003675,3190.0,24512.67,0
3.31976683,48.0,4.523,0.006797,1276.0,626.66,0
0.52880817,57.7,2.2865,0.007109,3558.0,37880.12,0
0.700606479,23.5,0.993,0.004549,3312.0,28551.69,0
9.469191607,63502.0,9.55999,0.245783,1679.0,1875.84,0
15.53753378,209010.0,5.8262,0.431542,694.0,54.73,0
2.172042913,154380.0,8.0331,0.519997,2169.0,5231.88,0
6.35216475,185.7,3.251,0.012142,2698.0,12523.45,0
0.705174384,375230.0,1.11196,13.434557,751.0,75.23,0
38.058140058,308870.0,8.82403,0.607287,736.0,69.39,0
4.800232532,277000.0,3.57105,0.589555,941.0,184.84,0
1.74336627,451.0,10.405,0.870432,2029.0,4006.15,0
1.507100589,497660.0,5.8097,0.687126,2378.0,7555.78,0
0.758355704,9568.3,4.4135,0.102661,1765.0,2292.94,0
0.898837525,399780.0,3.5342,0.648402,1615.0,1609.86,0
11.931131598,300510.0,5.56983,0.892422,831.0,112.47,0
11.93137992,122.1,3.639,0.01015,415.0,7.0,0
27.533803402,48153.0,3.96227,0.284347,777.0,85.95,0
12.4964346,271.7,84.32,0.185632,1397.0,899.44,0
1.352576807,317480.0,5.49531,0.612852,2866.0,15932.27,0
13.254134073,44980.0,4.34991,0.373137,990.0,227.51,0
1.922009494,6547.8,3.101,0.40951,1596.0,1534.66,0
10.186578749,340670.0,10.6304,0.67432,793.0,93.53,0
32.003815635,17120.0,4.31197,0.406353,960.0,201.25,0
1.250390814,231170.0,3.7184,0.558222,2367.0,7420.89,0
5.748815953,11657.0,1.9216,0.327603,799.0,96.29,0
0.517573708,87205.0,2.23102,0.484349,1863.0,2827.01,0
24.70932686,29265.0,5.0698,0.224642,662.0,45.33,0
13.68369259,185510.0,4.22504,0.395822,635.0,38.37,0
9.726748645,393410.0,19.4093,1.80664,997.0,233.38,0
0.691561191,1901.0,5.23,0.092307,1460.0,1074.31,0
1.35337091,104560.0,2.2396,0.311769,1444.0,1031.53,0
1.854491777,383430.0,5.14771,0.583471,1511.0,1232.64,0
4.737713268,105260.0,6.384,0.372578,882.0,143.54,0
2.49777454,78.7,5.241,0.008873,2264.0,6214.34,0
1.51264208,23842.0,1.871,0.414612,1357.0,801.0,0
323.2575,286.8,17.26,0.015382,293.0,1.73,0
0.984971822,6683.5,1.64247,0.375255,2321.0,6852.37,0
567.71329,259.4,12.85,0.015047,325.0,2.64,0
9.31392071,163.7,0.971,0.011805,884.0,144.19,0
2.32539968,288.1,16.791,0.032816,2501.0,9234.82,0
0.764597756,16.6,1.119,0.003797,2708.0,12721.72,0
4.101595158,366580.0,6.10362,0.578886,1028.0,264.23,0
2.43574046,6223.0,22.25,0.126616,2102.0,4614.94,0
2.756536015,3590.8,1.5908,0.315275,1580.0,1472.73,0
13.99585365,19681.0,5.0308,1.248165,1202.0,493.55,0
4.320850062,75927.0,4.26661,0.500266,1221.0,524.62,0
8.6532378,126.0,2.974,0.010289,793.0,93.75,0
5.197420145,91307.0,6.78534,0.488395,1416.0,949.86,0
2.183517999,1321.6,4.2703,0.260764,9791.0,2169685.72,0
383.61248,619.3,12.263,0.023301,248.0,0.9,0
1.945914237,9880.5,2.8712,0.396577,1417.0,955.56,0
2.500560859,20.4,7.5902,0.004153,1486.0,1149.55,0
1.25625738,15.2,9.726,0.003959,3507.0,35745.58,0
21.142458554,73961.0,5.17846,0.403906,672.0,48.12,0
0.99519559,13.7,2.293,0.003391,1624.0,1642.44,0
25.150788449,37583.0,7.72717,0.325381,686.0,52.23,0
7.21636091,384.7,2.218,0.017427,2146.0,5009.17,0
12.591656377,302580.0,5.53385,0.596057,642.0,40.23,0
1.044408447,46.2,3.633,0.006332,2745.0,13421.48,0
0.97705114,20.1,2.33,0.004299,2501.0,9261.1,0
5.407157086,74653.0,5.8919,0.472949,1984.0,3667.86,0
30.971766472,228680.0,8.31171,0.571344,523.0,17.73,0
5.06318803,662680.0,13.8913,3.679748,908.0,160.52,0
10.88242209,206810.0,5.51934,0.553344,894.0,150.98,0
1.926366998,399530.0,3.98088,0.646168,1204.0,497.84,0
2.325185422,268.5,7.2871,0.258907,3738.0,46102.7,0
40.877841988,256090.0,9.88456,0.580078,915.0,166.06,0
36.75892725,261730.0,15.5723,0.479913,575.0,25.82,0
0.536869783,221.7,4.164,0.014163,2645.0,11576.28,0
0.843400322,43.7,1.7606,0.006206,1941.0,3371.24,0
17.042155208,55165.0,7.80412,0.220601,760.0,78.98,0
0.874236216,58.4,2.352,0.007246,6177.0,344046.45,0
0.60886299,2019.5,1.27896,0.348326,3651.0,42225.89,0
4.43529675,181.9,2.117,0.012463,1026.0,261.33,0
0.88512187,136.0,3.349,0.011688,1659.0,1797.86,0
1.734221252,289820.0,2.4577,0.548722,1114.0,363.79,0
5.776764285,153900.0,6.99715,0.519355,1542.0,1336.82,0
1.26227317,7342.5,3.30141,0.361368,3790.0,48665.04,0
0.76757669,157610.0,2.04757,0.500009,1530.0,1294.42,0
5.860377067,361620.0,10.4634,0.617911,1191.0,475.44,0
5.801881299,34470.0,4.21133,0.19144,2001.0,3784.87,0
4.00770453,168780.0,5.50884,0.517012,1699.0,1969.22,0
6.099032889,55374.0,4.82208,0.294356,1183.0,462.81,0
0.652956712,50.0,0.627,0.006637,2146.0,4984.96,0
13.691790011,97564.0,5.64674,0.28991,994.0,230.66,0
21.570508432,134180.0,13.8604,0.344646,923.0,171.91,0
14.199840087,214600.0,5.98531,0.5554,907.0,159.99,0
2.136834989,346180.0,4.34882,0.616539,1415.0,948.25,0
2.51690133,59.6,2.521,0.006916,1430.0,986.6,0
9.296746368,213840.0,6.88069,1.271367,1552.0,1370.16,0
18.060078203,58975.0,11.5759,0.221789,618.0,34.4,0
18.74072534,125480.0,5.19791,0.327404,717.0,62.46,0
0.93371313,66.0,2.971,0.007303,1642.0,1724.34,0
0.93373716,144.9,5.015,0.012222,1666.0,1811.1,0
0.933735579,351.4,3.892,0.01762,3696.0,43890.28,0
58.28819056,156160.0,21.6014,0.373373,462.0,10.79,0
3.989144446,630520.0,20.7947,0.767438,996.0,233.19,0
32.77897303,410080.0,19.1378,0.656244,588.0,28.29,0
28.487107336,37663.0,3.77887,0.448628,963.0,202.98,0
8.61733907,185860.0,4.05563,0.545171,796.0,94.74,0
2.16146908,84.8,3.643,0.00857,1487.0,1155.45,0
10.26782676,247180.0,6.02685,0.467996,1136.0,393.02,0
1.057335679,47337.0,1.5795,0.195583,1276.0,623.51,0
1.149198426,37721.0,4.1603,0.443981,1690.0,1922.43,0
2.50012775,49.9,28.2,0.009118,1977.0,3611.69,0
1.40469182,702440.0,6.26327,1.067906,2263.0,6187.57,0
10.306982793,341790.0,11.4277,0.611069,960.0,200.8,0
1.109841858,300710.0,8.11952,0.507005,2944.0,17830.7,0
7.234965722,164850.0,7.0245,0.390538,843.0,119.12,0
7.45301717,551.5,3.685,0.020423,2595.0,10730.53,0
2.442941283,37338.0,4.1847,0.441189,1352.0,788.17,0
3.684337918,76.7,2.1931,0.054373,2481.0,8964.2,0
11.2570616,690240.0,29.059,0.795303,1272.0,619.07,0
21.858963291,117110.0,6.32492,0.509557,925.0,172.73,0
1.461270059,3348.7,16.467,0.357175,1253.0,583.36,0
9.4022333,316.0,2.79,0.015585,2309.0,6719.57,0
9.543584955,68184.0,3.72007,0.400013,1141.0,401.55,0
18.611957253,124830.0,4.24721,0.512667,829.0,111.83,0
0.73240662,329.0,4.33,0.018844,3191.0,24515.44,0
2.954598,337.8,24.79,0.381164,2148.0,5028.39,0
0.562006231,14.2,3.496,0.003668,2978.0,18708.86,0
3.21559054,202.4,16.261,0.166204,1366.0,822.2,0
1.547426532,532.9,16.1346,0.026231,1973.0,3587.69,0
12.851722103,42519.0,5.71731,0.447541,781.0,88.01,0
4.2055797,100.5,19.4,0.013079,1345.0,773.19,0
0.957476003,450.7,0.6624,0.020138,2138.0,4953.98,0
1.559360638,280070.0,5.4458,0.57973,2234.0,5905.62,0
2.313367981,13438.0,2.42645,0.402084,1180.0,458.02,0
76.01811375,80671.0,13.4849,0.30773,652.0,42.65,0
1.574063832,1118.1,5.6357,0.272513,1619.0,1622.84,0
2.51989935,147.2,1.55,0.011296,1217.0,519.13,0
3.867613816,340910.0,5.36467,0.606056,1203.0,494.75,0
0.733726452,114.6,2.309,0.009885,1867.0,2891.64,0
36.473115046,161930.0,2.91005,0.634783,467.0,11.24,0
4.238855579,68002.0,5.2235,0.432923,1044.0,280.82,0
1.17033848,17.3,11.56,0.003862,3272.0,27090.0,0
7.841066931,342090.0,5.47901,0.622211,876.0,139.18,0
4.292599454,140030.0,4.73293,0.499541,1319.0,715.83,0
2.113197701,57316.0,3.46341,0.313809,1825.0,2624.42,0
11.02822674,278040.0,8.275,0.498296,1028.0,264.14,0
70.37626987,116050.0,6.4205,0.490345,373.0,4.59,0
0.772803664,290.2,1.368,0.015156,1365.0,826.03,0
7.549299761,44576.0,2.46338,0.27158,690.0,53.74,0
0.530972263,48.6,3.653,0.086135,2373.0,7495.0,0
0.530967171,378390.0,3.8102,0.852795,2312.0,6728.14,0
1.606163631,144600.0,4.92516,0.51629,2943.0,17727.93,0
42.032096076,391260.0,11.6768,0.649035,622.0,35.34,0
0.619303759,74.5,6.6038,0.025613,3232.0,25737.02,0
22.470494368,45979.0,7.39097,0.251225,518.0,17.04,0
37.482223878,28977.0,4.81451,0.432821,902.0,156.47,0
3.71186243,53.9,1.032,0.006941,1406.0,922.9,0
1.077358008,311050.0,3.6713,0.607972,1925.0,3242.53,0
3.55643514,45.8,8.529,0.006185,1297.0,669.38,0
0.5366497,105.4,2.887,0.009349,2142.0,4982.76,0
1.480324075,400010.0,3.20209,0.610647,1313.0,701.93,0
12.08353781,43087.0,7.90317,0.208169,1310.0,696.82,0
10.692115,408.4,4.657,0.019947,1008.0,244.47,1
0.934926138,131940.0,3.1925,0.498378,1957.0,3455.76,0
0.93374699,172.1,6.168,0.180609,3442.0,33070.3,0
0.933759404,114.9,3.491,0.010508,1763.0,2289.8,0
0.93373711,12.9,3.151,0.003315,2077.0,4422.99,0
45.43324862,414350.0,14.242,0.654977,529.0,18.46,0
1.398890216,66012.0,4.9641,0.500818,1784.0,2389.78,0
12.314402323,393900.0,5.8903,0.646123,864.0,131.33,0
0.691823991,165.9,5.965,0.011667,1878.0,2938.32,0
25.431861399,46565.0,5.23771,0.441799,601.0,30.92,0
3.98855869,214.1,1.467,0.013347,1447.0,1036.21,0
20.413052415,92672.0,4.4621,0.333116,668.0,47.14,0
0.527679032,84.1,1.395,0.008448,2115.0,4714.94,0
0.527673075,26.1,1.3693,0.004605,1970.0,3535.35,0
2.44295727,15298.0,4.0656,0.406151,1352.0,788.17,0
3.31587688,185.6,3.152,0.013251,1097.0,342.77,0
49.788613011,219220.0,7.41807,0.550315,271.0,1.28,0
1.38607973,64.6,8.7,0.007212,1356.0,798.8,0
0.648868342,34770.0,2.82428,0.434552,2882.0,16368.52,0
5.088582739,448.9,7.6066,0.215545,1786.0,2400.3,0
0.792023257,176.6,3.2604,0.01188,1300.0,678.05,0
10.643743766,436510.0,6.29783,0.631613,675.0,49.06,0
1.7317958,60.6,2.924,0.007216,1825.0,2628.3,0
8.65298599,313.8,1.549,0.016628,734.0,68.48,0
1.19563447,8245.0,5.3934,0.096847,1988.0,3686.75,0
0.550537628,72.0,1.216,0.008048,4181.0,71798.87,0
2.53470797,328.2,20.143,0.204145,2117.0,4744.68,0
0.530799654,318.5,3.487,0.016477,3102.0,21896.26,0
1.0429419,412.0,7.22,0.022765,1795.0,2448.03,0
6.12650913,2434.0,15.43,0.054212,1370.0,832.67,0
0.720589427,70.0,4.329,0.008091,3927.0,56448.93,0
0.573036404,4174.5,1.3176,0.076322,2376.0,7539.67,0
0.643171495,41160.0,2.31285,0.500324,2193.0,5486.36,0
14.086776961,106840.0,10.1279,0.317825,1197.0,485.09,0
1.872620976,1530.6,1.7626,0.286647,1550.0,1362.23,0
17.527826808,347520.0,5.78491,0.617449,554.0,22.31,0
27.467217305,71766.0,4.17961,0.479747,527.0,18.22,0
40.879068,499.2,6.562,0.033205,533.0,19.12,0
0.566802325,288.4,1.842,0.015554,1889.0,3012.0,0
0.634946497,426550.0,2.40541,0.655382,1475.0,1123.92,0
5.077746556,18837.0,3.1718,0.395781,1274.0,622.32,0
2.00383703,42.3,3.473,0.005986,1518.0,1256.78,0
5.321224925,98872.0,7.48973,0.490681,958.0,199.25,0
2.340534383,241360.0,4.43017,0.56063,1581.0,1476.77,0
0.580724809,64.2,1.82,0.007401,2191.0,5418.89,0
1.72933255,29.7,3.631,0.005188,1745.0,2196.53,0
1.729338354,140160.0,6.8524,0.499864,2230.0,5838.68,0
0.567493852,7984.0,1.35349,0.38733,3024.0,19665.18,0
2.105238039,94675.0,5.23595,0.364854,1966.0,3523.25,0
7.226944171,682180.0,23.0124,1.601176,1179.0,457.25,0
31.973311701,75054.0,13.2105,0.720646,1289.0,652.01,0
20.849919614,313090.0,13.7687,13.443089,1099.0,345.25,0
15.120212531,24616.0,3.50007,0.418193,605.0,31.61,0
3.481657589,347010.0,4.75315,0.555008,1485.0,1151.7,0
0.739769962,20729.0,1.95901,0.407995,3013.0,19590.61,0
6.570421193,60118.0,4.4698,0.34282,946.0,189.25,0
0.541405029,327660.0,2.7481,0.645629,2679.0,12266.51,0
2.17814186,127.7,1.988,0.010063,1174.0,447.79,0
0.609662423,140920.0,4.24033,0.443554,3834.0,51214.99,0
0.953299962,2236.6,1.69478,0.320271,2011.0,3850.25,0
2.745640575,45265.0,3.04508,0.43239,1300.0,673.9,0
12.180721266,414950.0,4.15602,0.656708,742.0,71.88,0
50.467024395,103140.0,8.96181,0.478548,523.0,17.63,0
0.84986054,6571.5,1.3875,0.368524,2260.0,6185.9,0
0.933728196,67.7,3.441,0.00755,2006.0,3826.49,0
2.03742712,36.0,3.939,0.006048,1812.0,2550.21,0
5.274819905,108960.0,4.6688,0.503754,1646.0,1733.91,0
0.527678272,247740.0,2.33166,0.46755,2551.0,9989.53,0
3.55027051,212.7,1.879,0.013195,1036.0,272.61,0
65.4317194,153410.0,12.2384,0.521492,490.0,13.58,0
1.718649321,190570.0,3.94095,0.413775,1499.0,1194.16,0
7.2949175,182.8,41.04,0.146251,763.0,79.99,0
7.2935801,124.5,40.02,0.167657,925.0,173.44,0
42.9261364,378.4,2.578,0.017716,490.0,13.65,0
1.89129338,33.8,5.677,0.005274,1152.0,416.87,0
1.89124453,31.0,5.08,0.005493,2200.0,5537.41,0
1.89134201,128.9,4.674,0.01037,1325.0,729.42,0
87.87826191,339060.0,12.8138,0.618216,530.0,18.65,0
15.926632768,271860.0,7.42888,0.578733,670.0,47.68,0
0.958116585,2374.1,2.3496,0.329783,2271.0,6312.99,0
39.841522897,143680.0,8.79024,0.515495,765.0,80.93,0
1.891268461,641910.0,8.24958,0.785578,5047.0,153163.32,0
1.89114441,49.9,8.724,0.095967,932.0,177.97,0
61.25964956,233260.0,12.1777,0.5637,447.0,9.45,0
0.872359598,267050.0,3.74512,0.586135,2112.0,4703.58,0
374.318792,1541400.0,5.96,2.732772,241.0,0.79,0
5.627911313,434330.0,7.08223,0.670243,1167.0,438.81,0
0.62927655,839.5,0.9698,0.04355,2102.0,4624.3,0
1.22578134,99376.0,2.235,0.488258,1701.0,1973.12,0
0.751408792,17481.0,2.2974,0.420608,1926.0,3241.36,0
0.866344816,233.6,1.9188,0.013856,3569.0,38575.44,0
2.24294107,39.4,2.532,0.00581,1654.0,1763.55,0
0.950487062,11.5,2.9283,0.003648,4231.0,75637.15,0
5.579631021,118320.0,3.38646,0.809337,1108.0,356.56,0
21.37831102,80571.0,21.7174,0.255563,1062.0,300.32,0
0.541396363,181.0,2.384,0.012517,3204.0,24909.05,0
0.550509602,123.5,1.1836,0.010159,3938.0,56796.99,0
2.404293523,8150.9,4.4649,0.477823,4178.0,71976.93,0
25.836831272,145040.0,6.32201,0.517837,587.0,28.08,0
0.94895231,57.7,3.952,0.007505,3464.0,33931.93,0
11.702203927,28999.0,2.75173,0.248775,1240.0,560.24,0
3.722775537,107590.0,14.3309,0.319244,1731.0,2125.53,0
1.245342215,234090.0,4.40308,0.560512,2341.0,7120.27,0
0.604755462,334.5,1.3741,0.016228,1598.0,1534.24,0
8.144135648,87881.0,8.88876,0.277988,1491.0,1169.67,0
0.566795196,14.8,2.18,0.003508,2066.0,4277.24,0
0.566798827,34.9,3.662,0.005381,2045.0,4154.8,0
0.56678012,27.6,3.257,0.004905,2073.0,4352.1,0
0.566800113,104.0,3.315,0.01014,1180.0,455.05,0
0.56679293,101.1,3.814,0.009188,2064.0,4264.42,0
0.566809491,69.5,3.156,0.007736,1656.0,1790.3,0
0.566799218,18.2,4.227,0.004153,3153.0,23364.03,0
0.566797404,69.4,4.109,0.007529,1890.0,2993.84,0
4.719336335,12367.0,2.83787,0.408987,1722.0,2078.32,0
1.258274109,14160.0,1.92467,0.405257,1207.0,502.19,0
8.966610607,59618.0,4.01883,0.460632,1038.0,274.04,0
15.32763411,17749.0,6.0662,0.392824,1472.0,1108.58,0
2.10413487,321240.0,4.2269,0.613788,1421.0,963.4,0
6.767341062,244950.0,4.49213,0.573978,933.0,178.98,0
1.92730001,6177.1,18.812,0.379426,1614.0,1605.97,0
48.79936881,324550.0,8.80873,0.621808,525.0,17.9,0
5.882036054,238520.0,5.16326,0.918743,1114.0,363.01,0
4.059428737,245220.0,5.26926,0.463953,1455.0,1059.83,0
19.35954117,386980.0,12.8464,0.592804,942.0,186.12,0
1.287097944,106.1,1.94,0.009588,1631.0,1678.58,0
3.5565617,68.0,6.691,0.007459,883.0,143.89,0
3.55646511,46.1,4.72,0.006224,1076.0,317.0,0
3.661895766,35477.0,35.6374,2.159874,1708.0,2012.26,0
2.35195525,212830.0,5.98883,0.445655,1678.0,1876.0,0
1.882438182,344200.0,3.50695,0.564488,1818.0,2589.75,0
5.682410334,220420.0,5.33373,0.55816,1141.0,401.43,0
2.199069234,225250.0,6.30646,0.566059,2104.0,4632.97,0
1.481655821,59134.0,3.4913,0.461726,1935.0,3314.58,0
0.93370968,62.2,3.356,0.008277,865.0,131.85,0
1.388509353,37638.0,2.84811,0.424908,1836.0,2679.88,0
9.089355023,101480.0,6.4006,0.313154,1511.0,1233.59,0
0.94808587,229.8,8.03,0.120954,3359.0,30040.23,0
10.368552685,153230.0,4.37878,0.593091,845.0,120.48,0
13.8602646,481.1,74.26,0.226779,690.0,53.56,0
13.639480425,81103.0,3.12422,0.476272,680.0,50.51,0
6.882686062,373660.0,5.47323,0.584329,921.0,169.85,0
1.407937865,50793.0,1.585,0.235958,1179.0,457.02,0
1.89117723,176.2,6.986,0.219581,3536.0,36995.02,0
52.884577,11969.0,7.892,0.408862,555.0,22.44,0
1.429439352,3367.1,2.424,0.363114,2079.0,4417.56,0
2.821328194,64776.0,5.02692,0.243233,1807.0,2520.03,0
11.961308501,310680.0,4.6414,0.601755,696.0,55.37,0
204.280255,10579.0,37.2,0.11318,236.0,0.73,0
0.572079631,127790.0,2.27811,0.422048,1716.0,2036.56,0
0.822314545,32.7,3.3374,0.005316,1922.0,3227.02,0
31.005392846,560310.0,3.073,0.728004,682.0,51.25,0
2.189097,3001.0,5.768,0.313969,647.0,41.37,0
17.51191534,728.8,5.678,0.023076,2246.0,6014.16,0
41.3701638,6907.1,29.254,0.079755,1133.0,389.15,0
1.306220168,481370.0,5.14519,0.677492,2095.0,4556.14,0
631.632,295.1,16.13,0.015956,201.0,0.38,0
0.756511623,41596.0,2.81832,0.500222,2549.0,9947.96,0
10.845286549,7473.8,4.3876,0.416626,1682.0,1893.11,0
32.45541269,136390.0,7.3736,0.395929,392.0,5.55,0
5.917085496,563290.0,23.7545,0.703816,1005.0,241.42,0
0.958871144,232350.0,2.74361,0.471324,1743.0,2174.51,0
0.5402463,1148.0,13.93,0.037888,3249.0,26335.17,0
1.288046428,32.3,3.637,0.005161,2945.0,17822.99,0
4.200206781,82364.0,5.21948,0.500336,1737.0,2150.58,0
6.091954982,36700.0,3.60482,0.270452,1036.0,272.7,0
485.52409,4147.0,11.04,70.387939,191.0,0.31,0
0.76647343,199900.0,2.46345,0.536836,1628.0,1654.36,0
5.2439783,93.5,10.1,0.009893,1068.0,307.32,0
5.2436639,93.5,10.53,0.009365,1059.0,296.41,0
5.2438269,128.6,8.235,0.010067,743.0,72.18,0
0.56678702,7.5,3.074,0.002516,2356.0,7279.54,0
2.19642864,99.5,4.933,0.008959,1193.0,477.24,0
2.19635512,266550.0,9.65516,0.590144,1793.0,2448.43,0
26.718417546,72976.0,8.14155,0.474898,727.0,65.88,0
0.615787196,110.6,3.067,0.010423,3886.0,53910.99,0
548.08441,560.0,17.66,0.021508,222.0,0.58,0
2.213964145,123360.0,6.7598,0.345116,1891.0,3030.64,0
1.025534511,110950.0,3.52048,0.435206,1896.0,3066.26,0
7.64941291,236250.0,6.56935,0.454483,1050.0,287.83,0
13.174807933,71071.0,3.37392,0.469029,811.0,102.2,0
0.655094658,372.0,6.159,0.238988,2173.0,5290.98,0
0.692239369,62962.0,2.91121,0.452116,2594.0,10725.15,0
17.030857558,77832.0,4.24308,0.474955,836.0,115.15,0
43.797829003,415020.0,7.70289,0.662236,668.0,47.15,0
4.254417651,294550.0,6.55436,0.992082,1360.0,806.64,0
18.778162159,488410.0,8.1018,0.683154,1002.0,238.5,0
1.575710265,173950.0,6.83787,0.526347,2630.0,11307.3,0
2.534740757,364350.0,4.85013,0.615852,1230.0,541.27,0
37.59406667,28618.0,8.9943,0.430244,554.0,22.2,0
3.6972959,19.7,21.335,0.006165,1571.0,1438.97,0
6.855624762,70873.0,3.02199,0.333741,987.0,224.32,0
80.7060641,11852.0,6.8899,0.149292,428.0,7.96,0
2.17814513,136.0,2.321,0.011727,1428.0,981.63,0
1.089077111,304070.0,3.8834,0.604175,2045.0,4147.85,0
1.089057762,37.4,1.637,0.005493,1404.0,917.78,0
0.379412331,594.0,1.561,0.021795,1643.0,1724.34,0
0.585940879,1943.6,4.6979,0.305249,1873.0,2897.54,0
0.646523404,25.2,3.917,0.004755,3163.0,23676.16,0
0.626431697,37224.0,2.0171,0.432421,1709.0,2003.98,0
2.696354974,245990.0,5.39585,0.468086,1815.0,2560.78,0
14.762889172,79330.0,6.52705,0.477159,759.0,78.43,0
